Name,Sex,Year,Count
JANELLE,Female,1972,70
JASMINE,Female,1984,70
JOHN,Male,2003,70
JONATHAN,Male,1980,70
JORDAN,Female,2005,70
JUSTIN,Male,2000,70
KATHLEEN,Female,1972,70
KATHRYN,Female,1970,70
KATIE,Female,1979,70
KAYLA,Female,2005,70
KIRSTY,Female,1982,70
LEAH,Female,1981,70
LEE,Male,1974,70
LIAM,Male,1988,70
LYNETTE,Female,1968,70
MALCOLM,Male,1963,70
MAX,Male,1999,70
MELANIE,Female,1986,70
MELANIE,Female,1991,70
MELINDA,Female,1971,70
MIKAYLA,Female,2001,70
MOLLY,Female,2002,70
NEVILLE,Male,1960,70
NEVILLE,Male,1961,70
NICOLE,Female,1998,70
PATRICK,Male,1963,70
PATRICK,Male,1977,70
PAULA,Female,1967,70
PAULA,Female,1972,70
PHILLIP,Male,1973,70
PHILLIP,Male,1977,70
RHYS,Male,2004,70
SCOTT,Male,1960,70
SHANIA,Female,1997,70
SHANIA,Female,1999,70
SHANNON,Male,1982,70
TAMMY,Female,1969,70
THOMAS,Male,1970,70
THOMAS,Male,1979,70
TIFFANY,Female,1994,70
TRAVIS,Male,1995,70
TRENT,Male,1980,70
TRISTAN,Male,2001,70
AIDAN,Male,1994,69
AIDEN,Male,2001,69
ALICIA,Female,1982,69
AMBER,Female,1990,69
AMELIA,Female,2002,69
ANGUS,Male,1997,69
ANITA,Female,1968,69
ANITA,Female,1983,69
ANNA,Female,2001,69
ANTHONY,Male,2002,69
BARRY,Male,1970,69
BEAU,Male,1990,69
BEN,Male,1987,69
BEN,Male,1991,69
BREANNA,Female,1998,69
BROCK,Male,1998,69
CAMERON,Male,1961,69
CAMERON,Male,1965,69
CAROLYN,Female,1966,69
CHRISTINE,Female,1981,69
CHRISTINE,Female,1983,69
CHRISTINE,Female,1988,69
CLAIRE,Female,1988,69
CLAIRE,Female,1995,69
CLAIRE,Female,1997,69
COLLEEN,Female,1961,69
COLLEEN,Female,1963,69
COREY,Male,2004,69
COREY,Male,2005,69
COURTNEY,Female,1985,69
DAMIEN,Male,1987,69
DAMIEN,Male,1992,69
DOMINIC,Male,1995,69
EMILY,Female,1981,69
GLENN,Male,1978,69
GRAEME,Male,1960,69
GRANT,Male,1969,69
HAMISH,Male,2002,69
HAYLEY,Female,1998,69
JACQUELINE,Female,1975,69
JAI,Male,2003,69
JANET,Female,1964,69
JAY,Male,1984,69
JAYDEN,Male,1993,69
JOHN,Male,2002,69
JORDAN,Female,2003,69
KAITLYN,Female,1995,69
KASEY,Female,2002,69
KATELYN,Female,1998,69
KATHERINE,Female,1971,69
KATHERINE,Female,1974,69
KATHRYN,Female,1977,69
KERRI,Female,1961,69
KERRI,Female,1964,69
KERRI,Female,1969,69
LOGAN,Male,2003,69
MADDISON,Female,1993,69
MATHEW,Male,1991,69
MOLLY,Female,2000,69
MURRAY,Male,1963,69
NATHAN,Male,1971,69
NICHOLAS,Male,1973,69
PATRICIA,Female,1975,69
PATRICK,Male,1985,69
PETA,Female,1973,69
PHILLIP,Male,1982,69
PHOEBE,Female,2004,69
RAYMOND,Male,1973,69
REECE,Male,1993,69
RENEE,Female,1995,69
RHIANNON,Female,1996,69
RHYS,Male,2001,69
RICKY,Male,1963,69
ROBYN,Female,1973,69
RUSSELL,Male,1981,69
SAM,Male,1998,69
SCOTT,Male,1998,69
SHANNON,Male,1979,69
SHAUN,Male,1974,69
TEGAN,Female,1996,69
THOMAS,Male,1974,69
TIFFANY,Female,1996,69
TODD,Male,1990,69
TRAVIS,Male,1991,69
VANESSA,Female,1970,69
VANESSA,Female,1979,69
ABBY,Female,2004,68
ALEX,Male,1989,68
ALICE,Female,1992,68
ALICIA,Female,1988,68
ALISON,Female,1961,68
AMANDA,Female,1996,68
AMELIA,Female,1998,68
ANDREA,Female,1977,68
ANITA,Female,1978,68
ASHLEE,Female,1995,68
ASHLEY,Male,1977,68
ASHLEY,Male,1978,68
BARRY,Male,1968,68
BEN,Male,1982,68
BEN,Male,1984,68
BRADLEY,Male,2002,68
BRENT,Male,1985,68
BRONWYN,Female,1969,68
CAROLYN,Female,1969,68
CASSANDRA,Female,1976,68
CHELSEA,Female,1992,68
CHERYL,Female,1969,68
CLAUDIA,Female,1998,68
DEBORAH,Female,1976,68
DEBORAH,Female,1977,68
DIANNE,Female,1963,68
EBONY,Female,2002,68
EMMA,Female,1974,68
GLENN,Male,1980,68
GRACE,Female,1991,68
JARROD,Male,1993,68
JESSICA,Female,1979,68
JORDAN,Female,1994,68
JOSEPH,Male,1978,68
KATELYN,Female,1995,68
KATHRYN,Female,1974,68
KATIE,Female,1995,68
KATRINA,Female,1990,68
KENNETH,Male,1975,68
KIARA,Female,2000,68
KIARA,Female,2001,68
KRISTY,Female,1989,68
KYLE,Male,1985,68
LOUISE,Female,1961,68
MADELINE,Female,2001,68
NAOMI,Female,1985,68
NICHOLAS,Male,1971,68
PATRICK,Male,1982,68
PATRICK,Male,1983,68
PETER,Male,1998,68
PHILLIP,Male,1965,68
PHILLIP,Male,1974,68
PHILLIP,Male,1986,68
PIPER,Female,2004,68
RHIANNON,Female,1998,68
RHYS,Male,1988,68
RODNEY,Male,1976,68
ROSS,Male,1973,68
SHARON,Female,1979,68
SOPHIE,Female,1989,68
STEPHANIE,Female,2003,68
STUART,Male,1972,68
TAMARA,Female,1995,68
TAMMY,Female,1970,68
TONY,Male,1979,68
TRENT,Male,1984,68
TRENT,Male,1993,68
TRISTAN,Male,1997,68
VANESSA,Female,1977,68
AARON,Male,2005,67
ADRIAN,Male,1968,67
ALANA,Female,1991,67
ANGELA,Female,1962,67
ANNA,Female,1996,67
ANNE,Female,1970,67
BELINDA,Female,1988,67
BRONWYN,Female,1964,67
BRONWYN,Female,1965,67
CAMERON,Male,1967,67
CAROLYN,Female,1960,67
CASSANDRA,Female,1975,67
CHANTELLE,Female,1993,67
CLAIRE,Female,1985,67
CLAUDIA,Female,1996,67
COLIN,Male,1977,67
COREY,Male,1988,67
DANIELLE,Female,1971,67
DARREN,Male,1982,67
DEAN,Male,1994,67
DEAN,Male,1997,67
ELLA,Female,1999,67
FIONA,Female,1963,67
GEMMA,Female,2001,67
HEATHER,Female,1962,67
HENRY,Male,2003,67
ISABELLE,Female,2002,67
JACINTA,Female,1991,67
JANE,Female,1961,67
JANETTE,Female,1960,67
JANICE,Female,1961,67
JARROD,Male,2001,67
JEFFREY,Male,1977,67
JEFFREY,Male,1982,67
JEREMY,Male,1985,67
JONATHAN,Male,1975,67
JONATHAN,Male,1994,67
JOSEPH,Male,1980,67
KATELYN,Female,2001,67
KAYLA,Female,1989,67
KELLIE,Female,1984,67
KIMBERLEY,Female,1993,67
KIRSTY,Female,1992,67
LEAH,Female,1989,67
LEANNE,Female,1981,67
LEE,Male,1975,67
LEE,Male,1983,67
LILLY,Female,2003,67
LINDA,Female,1982,67
LOGAN,Male,2002,67
LUCY,Female,1993,67
LUKE,Male,1973,67
MARIA,Female,1972,67
PAIGE,Female,1996,67
PHILIP,Male,1968,67
PHILLIP,Male,1980,67
RACHAEL,Female,1980,67
RHYS,Male,2000,67
SEAN,Male,2004,67
SHANNON,Male,1990,67
SOPHIA,Female,2003,67
STEPHANIE,Female,2000,67
STUART,Male,1973,67
SUZANNE,Female,1973,67
SUZANNE,Female,1975,67
TEGAN,Female,1985,67
TINA,Female,1975,67
WESLEY,Male,1978,67
AIDEN,Male,2000,66
ALISON,Female,1983,66
ALLAN,Male,1972,66
AMELIA,Female,1996,66
ANN,Female,1962,66
BARBARA,Female,1965,66
BRENDA,Female,1962,66
BRENDAN,Male,1967,66
BROCK,Male,1997,66
BROCK,Male,2000,66
CAMERON,Male,1964,66
CATHERINE,Female,1987,66
CLAIRE,Female,1984,66
CLAIRE,Female,1991,66
COLIN,Male,1974,66
CRYSTAL,Female,1983,66
DALE,Male,1969,66
DECLAN,Male,1999,66
DIANNE,Female,1965,66
DOUGLAS,Male,1963,66
GABRIELLE,Female,2004,66
GABRIELLE,Female,2005,66
GARRY,Male,1962,66
GAVIN,Male,1980,66
HELEN,Female,1979,66
HUNTER,Male,2004,66
ISAAC,Male,1995,66
JACOB,Male,1985,66
JAMIE,Male,1997,66
JANE,Female,1964,66
JANE,Female,1976,66
JORDAN,Female,2002,66
KAITLYN,Female,2002,66
KATELYN,Female,1997,66
KATHLEEN,Female,1966,66
KATHLEEN,Female,1968,66
KATHRYN,Female,1983,66
KATIE,Female,1994,66
KELLIE,Female,1980,66
KEVIN,Male,1978,66
KEVIN,Male,1982,66
KRYSTAL,Female,1991,66
LEE,Male,1978,66
LOGAN,Male,2004,66
LYNETTE,Female,1969,66
MARTIN,Male,1968,66
MELANIE,Female,1972,66
MELINDA,Female,1974,66
MONIQUE,Female,2001,66
NOEL,Male,1963,66
PARIS,Female,2002,66
PETA,Female,1978,66
PHILIP,Male,1964,66
PHOEBE,Female,2001,66
RHIANNON,Female,1992,66
RYAN,Male,1975,66
SANDRA,Female,1978,66
SARA,Female,1986,66
SHANNON,Male,1983,66
SHAUN,Male,1996,66
SONYA,Female,1970,66
SONYA,Female,1972,66
STEPHEN,Male,1994,66
TANIA,Female,1976,66
THOMAS,Male,1973,66
TINA,Female,1977,66
TONY,Male,1963,66
TONY,Male,1977,66
TRAVIS,Male,1985,66
TRAVIS,Male,1987,66
WAYNE,Male,1982,66
AIDEN,Male,1998,65
ALICIA,Female,1980,65
ALISON,Female,1960,65
ANDREA,Female,1976,65
ASHLEY,Female,1996,65
CAROLYN,Female,1970,65
DALE,Male,1975,65
DALE,Male,1980,65
DAMIAN,Male,1979,65
DARCY,Male,1999,65
DENISE,Female,1962,65
DENISE,Female,1963,65
DOMINIC,Male,2004,65
DONALD,Male,1965,65
EBONY,Female,2005,65
EDWARD,Male,1960,65
ELIJAH,Male,2002,65
ELIZABETH,Female,2003,65
ELLEN,Female,1991,65
GARY,Male,1976,65
GLEN,Male,1981,65
HAMISH,Male,2000,65
HARLEY,Male,1994,65
IAN,Male,1984,65
JACINTA,Female,2000,65
JACOB,Male,1984,65
JOSEPH,Male,1972,65
KAITLYN,Female,1993,65
KATHERINE,Female,1993,65
KATHRYN,Female,1989,65
KATHRYN,Female,1990,65
KATIE,Female,1997,65
KELSEY,Female,1996,65
KIRSTY,Female,1991,65
KRYSTAL,Female,1984,65
LEAH,Female,1984,65
LEE,Male,1976,65
LUCY,Female,1992,65
MEGAN,Female,1968,65
MEGAN,Female,1999,65
MEGAN,Female,2000,65
MELINDA,Female,1984,65
MICHELE,Female,1963,65
MICHELLE,Female,1995,65
MONIQUE,Female,1993,65
MONIQUE,Female,2003,65
NAOMI,Female,1975,65
NATALIE,Female,1998,65
PAIGE,Female,2000,65
PAUL,Male,1992,65
PAULA,Female,1964,65
PAULA,Female,1976,65
PHILLIP,Male,1978,65
RACHAEL,Female,1985,65
RAYMOND,Male,1975,65
REECE,Male,2000,65
REECE,Male,2002,65
SALLY,Female,1980,65
SARA,Female,1983,65
SHAKIRA,Female,2002,65
SUSAN,Female,1982,65
VANESSA,Female,1969,65
WARREN,Male,1973,65
ZOE,Female,1986,65
ADRIAN,Male,1992,64
ALISON,Female,1964,64
ALISON,Female,1965,64
ALLAN,Male,1974,64
ANDREA,Female,1985,64
ANGELA,Female,1964,64
ANNA,Female,1994,64
ANNA,Female,2003,64
ASHLEY,Male,1997,64
BAILEY,Male,1996,64
BARBARA,Female,1967,64
BEN,Male,1996,64
BIANCA,Female,2003,64
BRAYDEN,Male,1998,64
BRAYDEN,Male,2001,64
BREANNA,Female,1996,64
BRENT,Male,1990,64
BRIANNA,Female,1993,64
BRIANNA,Female,1995,64
BROOKE,Female,1985,64
BRYCE,Male,2000,64
CAROL,Female,1966,64
CASEY,Female,1983,64
CHRISTINE,Female,1982,64
CLAIRE,Female,1994,64
CLAUDIA,Female,2001,64
CLINTON,Male,1972,64
CLINTON,Male,1988,64
DALE,Male,1965,64
DARCY,Male,2000,64
DIANNE,Female,1962,64
DOMINIC,Male,2005,64
ELLEN,Female,1996,64
GRAHAM,Male,1973,64
GRANT,Male,1966,64
HAMISH,Male,1998,64
HEATHER,Female,1964,64
HENRY,Male,2001,64
JACQUELINE,Female,1985,64
JAKE,Male,1988,64
JARED,Male,1991,64
JEFFREY,Male,1978,64
JEREMY,Male,1991,64
JESSIE,Female,1991,64
JESSIE,Female,1992,64
JODIE,Female,1968,64
JONATHAN,Male,1978,64
JORDAN,Female,1993,64
JOSEPH,Male,1968,64
KIRSTY,Female,1980,64
KRYSTAL,Female,1989,64
KYM,Female,1975,64
KYM,Female,1976,64
LACHLAN,Male,1985,64
LUCAS,Male,2003,64
LUCAS,Male,2004,64
MAREE,Female,1968,64
MARTIN,Male,1967,64
MARTIN,Male,1969,64
MARTIN,Male,1975,64
MATHEW,Male,1982,64
MAX,Male,1998,64
MEGAN,Female,1969,64
MELANIE,Female,1989,64
MIKAYLA,Female,1997,64
NICOLE,Female,1999,64
NOEL,Male,1965,64
OLIVER,Male,2000,64
PATRICIA,Female,1974,64
PHOEBE,Female,2000,64
RACHAEL,Female,1982,64
RHIANNON,Female,1995,64
RONALD,Male,1969,64
RONALD,Male,1971,64
ROSS,Male,1972,64
ROSS,Male,1978,64
RUBY,Female,2000,64
SALLY,Female,1978,64
SALLY,Female,1984,64
SAM,Male,1996,64
SAMANTHA,Female,1968,64
SAMUEL,Male,1979,64
SEAN,Male,1976,64
SEAN,Male,2003,64
SIMON,Male,1965,64
STACEY,Female,1977,64
STUART,Male,1968,64
STUART,Male,1974,64
STUART,Male,1976,64
TAYLA,Female,2005,64
TRENT,Male,1978,64
TRENT,Male,1997,64
TYSON,Male,2000,64
AIDEN,Male,1999,63
ALAN,Male,1973,63
ALANA,Female,1982,63
ALISON,Female,1962,63
ALISON,Female,1969,63
ALISON,Female,1978,63
ANDREA,Female,1980,63
ANGELA,Female,1992,63
ANTHONY,Male,2001,63
ASHLEY,Female,1994,63
BERNADETTE,Female,1965,63
BIANCA,Female,1998,63
BRAYDEN,Male,1996,63
BRENTON,Male,1987,63
BRODIE,Male,1991,63
BRONWYN,Female,1961,63
BRONWYN,Female,1966,63
BRONWYN,Female,1975,63
BROOKE,Female,1984,63
BRUCE,Male,1973,63
CAMERON,Male,1963,63
CANDICE,Female,1981,63
CASEY,Female,1989,63
CASEY,Female,1990,63
CATHERINE,Female,1989,63
CATHERINE,Female,1991,63
CLAIRE,Female,1981,63
CLAIRE,Female,1993,63
CLAUDIA,Female,2000,63
COLLEEN,Female,1965,63
CRYSTAL,Female,1993,63
DALE,Male,1964,63
DARREN,Male,1985,63
FIONA,Female,1982,63
GEOFFREY,Male,1978,63
GLENDA,Female,1962,63
GLENN,Male,1977,63
HEATHER,Female,1965,63
JACINTA,Female,1990,63
JACINTA,Female,1997,63
JAI,Male,2002,63
JEREMY,Male,1981,63
JOANNE,Female,1982,63
JODIE,Female,1987,63
JORDAN,Female,1997,63
KAITLYN,Female,1999,63
KELLY,Female,1994,63
KERRI,Female,1967,63
KIRSTEN,Female,1975,63
KRISTY,Female,1988,63
KURT,Male,1991,63
LAURA,Female,2005,63
LEAH,Female,1980,63
LEANNE,Female,1979,63
LEISA,Female,1968,63
LEISA,Female,1971,63
LUCAS,Male,2002,63
MADELEINE,Female,1999,63
MALCOLM,Male,1970,63
MARY,Female,1970,63
MIKAELA,Female,1995,63
MIKAYLA,Female,1999,63
MORGAN,Female,1992,63
NAOMI,Female,1984,63
PAULA,Female,1975,63
RACHAEL,Female,1976,63
RACHAEL,Female,1998,63
RACHEL,Female,1969,63
RHIANNON,Female,1991,63
RODNEY,Male,1975,63
SAM,Male,2003,63
SHANE,Male,1994,63
SHANNON,Female,1984,63
SHANNON,Male,1978,63
SHAUN,Male,1973,63
TARA,Female,2002,63
TINA,Female,1976,63
TONI,Female,1975,63
TONI,Female,1977,63
TRENT,Male,1998,63
TREVOR,Male,1975,63
TRINITY,Female,2004,63
TYSON,Male,2002,63
WADE,Male,1977,63
ZAC,Male,2001,63
ZAC,Male,2003,63
ABBEY,Female,2000,62
ABBY,Female,2001,62
ALEX,Male,2001,62
ALICIA,Female,1981,62
ALYSSA,Female,2000,62
AMELIA,Female,1991,62
ANNA,Female,2002,62
ASHLEY,Male,1972,62
BARRY,Male,1967,62
BEAU,Male,1989,62
BEN,Male,1988,62
BEN,Male,2000,62
BEN,Male,2004,62
BRENT,Male,1982,62
BRIAN,Male,1977,62
BROCK,Male,1996,62
BROOKE,Female,1978,62
CANDICE,Female,1982,62
CASEY,Female,1994,62
CHRISTINE,Female,1985,62
COLIN,Male,1973,62
COLIN,Male,1982,62
CRYSTAL,Female,1984,62
DALE,Male,1974,62
DAMIAN,Male,1982,62
DAMIEN,Male,1970,62
DENISE,Female,1966,62
DONNA,Female,1979,62
DOUGLAS,Male,1968,62
EBONY,Female,2000,62
EDWARD,Male,1961,62
ELLIE,Female,2004,62
GAVIN,Male,1979,62
GEOFFREY,Male,1975,62
GLENDA,Female,1961,62
GRANT,Male,1989,62
HAMISH,Male,2004,62
HARLEY,Male,1995,62
HARRY,Male,1997,62
JACINTA,Female,1998,62
JACQUELINE,Female,1990,62
JAMIE,Male,1998,62
JARROD,Male,2000,62
JEFFREY,Male,1983,62
JENNIFER,Female,1993,62
JEREMY,Male,2001,62
JONATHAN,Male,1991,62
JONATHAN,Male,1993,62
JOSEPH,Male,1962,62
JOSEPH,Male,1971,62
JUSTIN,Male,1999,62
KAITLYN,Female,2004,62
KARA,Female,1989,62
KATE,Female,1976,62
KATE,Female,1977,62
KATHLEEN,Female,1971,62
KATIE,Female,2004,62
KELLIE,Female,1976,62
KEVIN,Male,1979,62
KIM,Female,1980,62
KIM,Female,1981,62
KIMBERLEY,Female,1982,62
KIRSTY,Female,1989,62
KRYSTAL,Female,1990,62
LEAH,Female,1983,62
LILY,Female,1997,62
LINDA,Female,1979,62
LINDSAY,Male,1960,62
LINDSAY,Male,1961,62
MARTIN,Male,1986,62
MATTHEW,Male,1964,62
MELANIE,Female,1988,62
MELINDA,Female,1978,62
MELINDA,Female,1979,62
MICHEAL,Male,1974,62
NATASHA,Female,2002,62
OLIVIA,Female,1993,62
PAIGE,Female,1993,62
PAULA,Female,1966,62
RACHEL,Female,2002,62
RACHEL,Female,2004,62
REECE,Male,1995,62
ROSLYN,Female,1961,62
ROSS,Male,1979,62
RUBY,Female,1998,62
SAM,Male,1990,62
SCOTT,Male,1999,62
SEAN,Male,2005,62
SHANNON,Female,1985,62
SONIA,Female,1974,62
STACEY,Female,1972,62
STACEY,Female,1975,62
TAYLOR,Female,2003,62
TAYLOR,Female,2005,62
TEGAN,Female,1995,62
TOBY,Male,2004,62
TONY,Male,1962,62
TRENT,Male,1996,62
TREVOR,Male,1974,62
TREVOR,Male,1981,62
TRISTAN,Male,1996,62
AARON,Male,1970,61
ADRIAN,Male,1967,61
ALAN,Male,1972,61
ALANA,Female,1989,61
ANDREA,Female,1978,61
ANDREA,Female,1982,61
ASHLEY,Female,1990,61
BARBARA,Female,1966,61
BEAU,Male,2004,61
BERNADETTE,Female,1961,61
BRIAN,Male,1979,61
BRONWYN,Female,1960,61
CAITLYN,Female,1999,61
CAITLYN,Female,2002,61
CATHERINE,Female,1990,61
CHARLOTTE,Female,1998,61
CHERYL,Female,1966,61
CLAIRE,Female,1998,61
CLAIRE,Female,2001,61
CLINTON,Male,1973,61
CLINTON,Male,1976,61
CRAIG,Male,1990,61
DALE,Male,1993,61
DAMIAN,Male,1972,61
DAMIEN,Male,1991,61
DARCY,Male,1997,61
DOMINIC,Male,1993,61
DOMINIC,Male,1999,61
GEMMA,Female,1994,61
GEOFFREY,Male,1976,61
GORDON,Male,1961,61
HELEN,Female,1982,61
ISAAC,Male,1994,61
ISABELLA,Female,1994,61
JACQUELINE,Female,1977,61
JARROD,Male,1996,61
JEFFREY,Male,1981,61
JESSE,Male,1985,61
JESSIE,Female,1990,61
JOSEPH,Male,1961,61
JOSEPH,Male,1976,61
JUSTIN,Male,1969,61
JUSTIN,Male,2004,61
KALEB,Male,2004,61
KALEB,Male,2005,61
KANE,Male,2005,61
KASEY,Female,2003,61
KENNETH,Male,1974,61
KERRY,Female,1975,61
KIERAN,Male,1992,61
KRYSTAL,Female,1987,61
LESLIE,Male,1963,61
LISA,Female,1993,61
LOUISE,Female,1989,61
MARIA,Female,1974,61
MARTIN,Male,1960,61
MARTIN,Male,1963,61
MICHEAL,Male,1983,61
MITCHELL,Male,1982,61
MOLLY,Female,2001,61
NATALIE,Female,2001,61
NEVILLE,Male,1963,61
PATRICK,Male,1973,61
RACHAEL,Female,1981,61
RAYMOND,Male,1977,61
RAYMOND,Male,1982,61
RHONDA,Female,1964,61
RHYS,Male,1987,61
RHYS,Male,2003,61
ROSLYN,Female,1964,61
ROSS,Male,1980,61
SARA,Female,1987,61
SHANE,Male,1996,61
SHANNON,Female,1999,61
SHANNON,Male,1976,61
SUSAN,Female,1983,61
THOMAS,Male,1968,61
TONY,Male,1981,61
TRENT,Male,1995,61
TRISTAN,Male,2003,61
TROY,Male,1991,61
TYSON,Male,1991,61
WADE,Male,1983,61
ZOE,Female,1984,61
ADRIAN,Male,1966,60
ADRIAN,Male,1969,60
ALANA,Female,1985,60
ALLAN,Male,1971,60
AMELIA,Female,1997,60
ANNA,Female,1977,60
BEN,Male,1979,60
BEN,Male,1992,60
BIANCA,Female,1997,60
BRENDAN,Male,2002,60
BRENT,Male,1989,60
BRENT,Male,1991,60
BRENTON,Male,1985,60
BRONWYN,Female,1971,60
CANDICE,Female,1986,60
CLAIRE,Female,1983,60
CLAIRE,Female,1996,60
COURTNEY,Female,1984,60
DALE,Male,1970,60
DALE,Male,1972,60
DALE,Male,1986,60
DANE,Male,1984,60
DEAN,Male,1966,60
DIANNE,Female,1966,60
DOMINIC,Male,2003,60
EDWARD,Male,1967,60
GAIL,Female,1963,60
GRAEME,Male,1962,60
HELEN,Female,1978,60
HUNTER,Male,2002,60
IAN,Male,1979,60
JACQUELINE,Female,1978,60
JADE,Female,1981,60
JANET,Female,1965,60
JANICE,Female,1962,60
JASMIN,Female,2002,60
JEFFREY,Male,1980,60
JEREMY,Male,1977,60
JULIA,Female,1997,60
KATELYN,Female,1999,60
KATHRYN,Female,1987,60
KELLY,Female,1971,60
KERRY,Male,1961,60
KIMBERLEY,Female,1987,60
KRYSTAL,Female,1986,60
KYM,Female,1978,60
LACHLAN,Male,1986,60
LUCY,Female,1994,60
MADELEINE,Female,2000,60
MASON,Male,2003,60
MELINDA,Female,1970,60
MELISSA,Female,1965,60
MELISSA,Female,1997,60
MICHELE,Female,1964,60
MIKAELA,Female,1998,60
MONIQUE,Female,2000,60
MURRAY,Male,1964,60
NEIL,Male,1974,60
NICHOLAS,Male,1969,60
NICHOLAS,Male,1970,60
NIGEL,Male,1973,60
PATRICK,Male,1961,60
PAULA,Female,1978,60
PETER,Male,2002,60
PHILIP,Male,1966,60
PHILLIP,Male,1971,60
RACHAEL,Female,1999,60
REBEKAH,Female,1995,60
RHONDA,Female,1966,60
SALLY,Female,1979,60
SAM,Male,2004,60
SANDRA,Female,1979,60
SEAN,Male,1966,60
SEBASTIAN,Male,2002,60
SHANNON,Male,1977,60
SHAUN,Male,1995,60
SHIRLEY,Female,1960,60
SIMONE,Female,1973,60
STUART,Male,1977,60
TARA,Female,2004,60
TAYLA,Female,2004,60
TERESA,Female,1973,60
TONI,Female,1976,60
TONY,Male,1966,60
TRACEY,Female,1982,60
TRAVIS,Male,2001,60
TRINITY,Female,2005,60
TRISTAN,Male,2005,60
TYSON,Male,1990,60
TYSON,Male,2005,60
WADE,Male,1980,60
ZAC,Male,2000,60
AIDEN,Male,2002,59
ALAN,Male,1974,59
AMELIA,Female,1999,59
AMY,Female,1976,59
ANDREA,Female,1981,59
ANITA,Female,1965,59
ANNA,Female,1976,59
ANNA,Female,2005,59
ANTHONY,Male,2005,59
ASHLEY,Female,1992,59
BEN,Male,1985,59
BRENDAN,Male,1966,59
BRENT,Male,1984,59
BRODIE,Male,2004,59
BROOKE,Female,1979,59
CASEY,Female,1982,59
CASEY,Female,1984,59
COLIN,Male,1984,59
DAMIAN,Male,1980,59
DAMIEN,Male,1986,59
DANIELLE,Female,2004,59
DOUGLAS,Male,1970,59
ELLIE,Female,2000,59
GAVIN,Male,1985,59
GEORGE,Male,1966,59
GLEN,Male,1983,59
GLENN,Male,1981,59
GRANT,Male,1985,59
GREGORY,Male,1988,59
HANNAH,Female,1985,59
HARRISON,Male,1992,59
HARRY,Male,1999,59
HOLLY,Female,1989,59
HOLLY,Female,1992,59
IMOGEN,Female,2002,59
JASMINE,Female,1985,59
JAY,Male,1979,59
JAY,Male,1994,59
JEMMA,Female,2004,59
JENNA,Female,1990,59
JESSIE,Female,1994,59
JOSEPH,Male,1963,59
KATHLEEN,Female,1970,59
KATHLEEN,Female,1977,59
KATRINA,Female,1992,59
KAY,Female,1961,59
KERRI,Female,1963,59
KIERAN,Male,1991,59
KIERAN,Male,1993,59
KIM,Female,1979,59
LEAH,Female,1978,59
LEAH,Female,1986,59
LESLIE,Male,1962,59
LESLIE,Male,1965,59
LINDSAY,Male,1962,59
LUCY,Female,1990,59
MACKENZIE,Female,2000,59
MADELINE,Female,1992,59
MADONNA,Female,1964,59
MIA,Female,2000,59
MICHELE,Female,1961,59
MOLLY,Female,1999,59
NARELLE,Female,1962,59
NATALIE,Female,2002,59
NEVILLE,Male,1962,59
NIGEL,Male,1972,59
OLIVIA,Female,1992,59
RACHAEL,Female,1972,59
RACHAEL,Female,1986,59
RACHAEL,Female,1997,59
REBEKAH,Female,1996,59
RHIANNON,Female,1994,59
RICHARD,Male,1993,59
ROBERT,Male,2002,59
ROBERT,Male,2005,59
RODNEY,Male,1977,59
SAM,Male,2005,59
SHANNON,Female,1998,59
SKYE,Female,2002,59
STUART,Male,1975,59
TANIA,Female,1975,59
TANIA,Female,1979,59
TARA,Female,1994,59
TAYLAH,Female,1994,59
THOMAS,Male,1977,59
TODD,Male,1984,59
TREVOR,Male,1976,59
TREVOR,Male,1978,59
TREVOR,Male,1979,59
TRISTAN,Male,2002,59
TYSON,Male,1988,59
ADRIAN,Male,1964,58
ALISON,Female,1970,58
ALLAN,Male,1981,58
ALYCE,Female,1987,58
AMBER,Female,1982,58
AMELIA,Female,1993,58
ASHLEY,Male,1974,58
BARRY,Male,1971,58
BEAU,Male,1987,58
BEAU,Male,1993,58
BERNADETTE,Female,1963,58
BREANNA,Female,1999,58
BREANNA,Female,2002,58
BRENT,Male,1993,58
BRIAN,Male,1978,58
BRIANNA,Female,1992,58
CAMERON,Male,1966,58
CASSANDRA,Female,1973,58
CHERYL,Female,1970,58
CLAUDIA,Female,1999,58
CRYSTAL,Female,1992,58
DALE,Male,1978,58
DAMIAN,Male,1968,58
DAMIAN,Male,1970,58
EBONY,Female,1996,58
FINN,Male,2005,58
GAYLE,Female,1960,58
GEMMA,Female,1997,58
HEIDI,Female,1981,58
ISABELLE,Female,2000,58
JACQUELINE,Female,1989,58
JARED,Male,1989,58
JARED,Male,2000,58
JAYDEN,Male,1991,58
JETT,Male,2004,58
JOSEPH,Male,1965,58
JOSEPH,Male,1966,58
JOSEPH,Male,1975,58
JOSHUA,Male,1976,58
JUDITH,Female,1971,58
KATRINA,Female,1993,58
KERRI,Female,1966,58
KEVIN,Male,1989,58
KRISTY,Female,1990,58
KRYSTAL,Female,1983,58
KRYSTAL,Female,1992,58
LEE,Male,1984,58
LESLEY,Female,1961,58
LIAM,Male,1981,58
LINDA,Female,1981,58
LOUISE,Female,1978,58
MADELINE,Female,2002,58
MELANIE,Female,1990,58
MELANIE,Female,1992,58
MICHAELA,Female,1995,58
MICHEAL,Male,1973,58
NATASHA,Female,2003,58
OLIVER,Male,1998,58
